# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000238142    1   17215033   17216144      4       1  117422       0.9735    3.3307e-16       0.9735
ENSG00000117122    1   17300997   17307330     14       4  129533       1.0545    4.4409e-16       1.0545
ENSG00000226526    1   17305421   17331586     62      11  129029      0.72669    3.3307e-16      0.72669
ENSG00000159363    1   17312453   17338423     51      10  128152      0.30376    3.3307e-16      0.30376
ENSG00000117118    1   17345217   17380665    118      12  129467      0.95725    3.3307e-16      0.95725
ENSG00000117115    1   17393256   17445930    242      16  129510      0.82646    3.3307e-16      0.82646
ENSG00000204362    1   17516278   17524112     43       5  125354     -0.44075    3.3307e-16     -0.44075
ENSG00000142623    1   17531621   17572500    163      42  129734      0.58185    3.3307e-16      0.58185
ENSG00000142619    1   17575593   17610728    164      23  129426     -0.82099    3.3307e-16     -0.82099
ENSG00000159339    1   17634690   17690499    275      24  128391       -1.024    4.4409e-16       -1.024
ENSG00000276747    1   17698691   17728195    161      16  128418      0.44145    3.3307e-16      0.44145
ENSG00000227751    1   17733256   17733878      2       1  130644      0.33549    3.3307e-16      0.33549
ENSG00000179051    1   17733256   17766220     69      10  128071      0.11652    3.4694e-16      0.11652
ENSG00000074964    1   17866330   18024369    397      45  128359     -0.62344    3.3307e-16     -0.62344
ENSG00000236648    1   18044182   18076473     70      12  124824      -0.1067    3.4694e-16      -0.1067
ENSG00000117148    1   18081808   18153558    208      24  127982      -1.7108    4.4409e-16      -1.7108
ENSG00000284653    1   18342206   18372106    128      14  128968      0.25159    3.3307e-16      0.25159
ENSG00000261781    1   18392151   18400906     29       7  129266      0.13511    3.6082e-16      0.13511
ENSG00000117154    1   18434240   18704977    974     122  128782      0.82336    3.3307e-16      0.82336
ENSG00000230035    1   18493423   18505840     57      12  130084      0.99904    3.3307e-16      0.99904
ENSG00000225387    1   18712323   18715008      5       2  130644     -0.87455    3.3307e-16     -0.87455
ENSG00000179023    1   18807476   18812620     26       6  130616      0.65597    3.3307e-16      0.65597
ENSG00000009709    1   18957500   19075360    349      59  127472       0.7791    3.3307e-16       0.7791
ENSG00000179002    1   19166093   19186176     97      18  128333      -2.5322    4.4409e-16      -2.5322
ENSG00000255275    1   19175767   19247615    324      37  129255      -3.2151    4.4409e-16      -3.2151
ENSG00000169991    1   19230775   19283180    155      28  128539     -0.79986    3.3307e-16     -0.79986
ENSG00000127481    1   19401000   19536770    249      21  128518      -1.0516    4.4409e-16      -1.0516
ENSG00000230424    1   19536995   19567198     74      10  129330     -0.16948    3.6082e-16     -0.16948
ENSG00000127463    1   19542158   19578046    101      12  129220      -0.3981    3.3307e-16      -0.3981
ENSG00000053372    1   19578033   19586622     51       8  130362     -0.73578    3.3307e-16     -0.73578
ENSG00000162482    1   19609052   19615744     25       4  130644      0.62617    3.3307e-16      0.62617
ENSG00000053371    1   19630459   19638640     25       9  130120      0.79215    3.3307e-16      0.79215
ENSG00000040487    1   19638820   19655794     76      11  130311       1.1377    4.4409e-16       1.1377
ENSG00000077549    1   19665270   19812033    507      21  129725      0.60868    3.3307e-16      0.60868
ENSG00000235185    1   19918296   19923326     12       4  130087      0.83328    3.3307e-16      0.83328
ENSG00000158747    1   19923473   19984949    167      27  127890      0.14004    3.6082e-16      0.14004
ENSG00000158748    1   19991780   20006055     39       7  116800      0.53936    3.3307e-16      0.53936
ENSG00000162542    1   20008706   20126438    401      49  126040      -2.2169    4.4409e-16      -2.2169
ENSG00000235434    1   20140860   20145995     41       9  129735      -2.3815    4.4409e-16      -2.3815
ENSG00000169914    1   20209006   20239438     71      13  130086      -2.2436    4.4409e-16      -2.2436
ENSG00000188784    1   20246502   20250110     16       5  127578      0.38343    3.3307e-16      0.38343
ENSG00000188257    1   20301924   20306909     13       5  129898     -0.69321    3.3307e-16     -0.69321
ENSG00000127472    1   20354672   20417683    201      23  128903        -2.38    4.4409e-16        -2.38
ENSG00000117215    1   20438432   20446059     24       9  129065      -1.3016    4.4409e-16      -1.3016
ENSG00000158786    1   20465819   20476879     24      11  126909       1.2619    4.4409e-16       1.2619
ENSG00000227066    1   20480831   20487061     10       4  130252     -0.17777    3.6082e-16     -0.17777
ENSG00000187980    1   20487746   20503917     51      11  127919       0.5546    3.3307e-16       0.5546
ENSG00000225986    1   20510735   20512979      5       2  129130    -0.069796    3.4694e-16    -0.069796
ENSG00000162543    1   20512578   20522541      9       3  129789     -0.77757    3.3307e-16     -0.77757
ENSG00000284710    1   20598511   20601498      8       3  130644      0.63696    3.3307e-16      0.63696
ENSG00000158816    1   20617412   20681387    236      28  129053       1.4452    4.4409e-16       1.4452
ENSG00000226664    1   20620704   20649680    117      21  129543       1.4529    4.4409e-16       1.4529
ENSG00000236963    1   20687072   20757727    164      22  129208       1.0442    4.4409e-16       1.0442
ENSG00000284641    1   20802715   20805430      5       3  123655       -1.018    4.4409e-16       -1.018
ENSG00000284743    1   20805272   20806890      1       1  101236     -0.11441    3.4694e-16     -0.11441
ENSG00000162545    1   20808884   20812713      4       2  118977       1.1385    4.4409e-16       1.1385
ENSG00000090432    1   20825941   20834654     24       8  129192      0.84435    3.3307e-16      0.84435
ENSG00000183114    1   20878932   20881503      3       1  130644       1.6646    4.4409e-16       1.6646
ENSG00000158825    1   20915441   20945401    114      17  130261      -1.4908    4.4409e-16      -1.4908
ENSG00000158828    1   20959948   20978004     69       9  130053     -0.64473    3.3307e-16     -0.64473
ENSG00000117242    1   20969150   20978686     46       8  130312     -0.42456    3.3307e-16     -0.42456
ENSG00000244038    1   20978260   20988037     25       5  130247      -2.1099    4.4409e-16      -2.1099
ENSG00000117245    1   20990507   21044510    203      43  129656       0.6922    3.3307e-16       0.6922
ENSG00000189410    1   21046225   21059330     36       9  126109       1.7441    4.4409e-16       1.7441
ENSG00000233069    1   21059373   21060445      5       3  130082       2.3444    4.4409e-16       2.3444
ENSG00000127483    1   21069154   21113816     92      15  124792       2.1031    4.4409e-16       2.1031
ENSG00000075151    1   21132785   21503381    669      24  126237       1.4914    4.4409e-16       1.4914
ENSG00000117298    1   21543740   21671997    334      34  129274       1.8427    4.4409e-16       1.8427
ENSG00000236936    1   21592575   21593744      1       1  130644       1.6446    4.4409e-16       1.6446
ENSG00000231105    1   21619783   21626267     10       4  129407      0.91235    3.3307e-16      0.91235
ENSG00000236009    1   21742391   21743985     16       3  123175      -0.3769    3.3307e-16      -0.3769
ENSG00000142794    1   21766621   21811498    130      12  129601      -1.3831    4.4409e-16      -1.3831
ENSG00000162551    1   21835865   21904905    292      26  129451       -2.379    4.4409e-16       -2.379
ENSG00000233431    1   21912965   21917680     21       7  130591     -0.82808    3.3307e-16     -0.82808
ENSG00000076864    1   21922708   21995856    256      34  128931     -0.59913    3.3307e-16     -0.59913
ENSG00000090686    1   22004791   22110099    332      28  126911       1.6517    4.4409e-16       1.6517
ENSG00000187942    1   22138758   22151714     40      15  130476      -0.7156    3.3307e-16      -0.7156
ENSG00000142798    1   22148738   22263790    357      35  125119     -0.14329    3.6082e-16     -0.14329
ENSG00000219073    1   22303514   22325135     92      14  124495      -0.5606    3.3307e-16      -0.5606
ENSG00000142789    1   22328149   22339032     35       8  124456     0.056141    3.4694e-16     0.056141
ENSG00000228397    1   22350483   22352541      9       3  129746      0.40714    3.3307e-16      0.40714
ENSG00000070831    1   22379120   22419439     91      14  128431      0.94251    3.3307e-16      0.94251
ENSG00000162552    1   22443798   22470462     88      16  126602       1.7907    4.4409e-16       1.7907
ENSG00000184677    1   22778344   22857650    137      16  126477     -0.96059    3.3307e-16     -0.96059
ENSG00000070886    1   22890057   22930087    143      23  128608      -1.8254    4.4409e-16      -1.8254
ENSG00000173372    1   22962999   22966101      6       3  130644     -0.65988    3.3307e-16     -0.65988
ENSG00000159189    1   22970123   22974603     21       4  127518     -0.66322    3.3307e-16     -0.66322
ENSG00000173369    1   22979255   22988031     25       5  129708     -0.50973    3.3307e-16     -0.50973
ENSG00000133216    1   23037332   23247993    452      54  128653      0.69844    3.3307e-16      0.69844
ENSG00000225952    1   23162206   23163342      2       1  126956      0.46506    3.3307e-16      0.46506
ENSG00000215906    1   23279536   23291831     36       9  129725     -0.55817    3.3307e-16     -0.55817
ENSG00000227868    1   23337327   23342343      9       3  130644      -1.1591    4.4409e-16      -1.1591
ENSG00000004487    1   23345936   23410182     77      10  126366     -0.54378    3.3307e-16     -0.54378
ENSG00000240553    1   23346640   23414551     84      10  126581     -0.49857    3.3307e-16     -0.49857
ENSG00000169641    1   23410516   23504301    165      19  127214      -0.8419    3.3307e-16      -0.8419
ENSG00000179546    1   23518388   23521222      5       2  130644     -0.84114    3.3307e-16     -0.84114
ENSG00000261326    1   23607802   23613245      2       1  100639       1.7224    4.4409e-16       1.7224
ENSG00000284726    1   23624290   23629359      2       1  126289     -0.76436    3.3307e-16     -0.76436
ENSG00000125944    1   23630264   23670829     35       6  128412       1.1684    4.4409e-16       1.1684
ENSG00000125945    1   23685941   23695935     27       5  129872      0.77865    3.3307e-16      0.77865
ENSG00000249087    1   23695490   23698332      3       2  130644       1.1615    4.4409e-16       1.1615
ENSG00000271420    1   23704873   23705522      2       1  115787      0.39152    3.3307e-16      0.39152
ENSG00000204219    1   23707554   23751233    116      18  128659     -0.62142    3.3307e-16     -0.62142
ENSG00000088280    1   23755056   23811061    108      14  128019     -0.94918    3.3307e-16     -0.94918
ENSG00000007968    1   23832922   23857712     47       7  127105     -0.10119    3.4694e-16     -0.10119
ENSG00000235052    1   23875630   23877406      2       1  128137     -0.23379    3.6082e-16     -0.23379
ENSG00000117318    1   23884409   23886285      9       4  125142      -1.0694    4.4409e-16      -1.0694
ENSG00000197880    1   23907985   23967058    108      25  127320      0.49874    3.3307e-16      0.49874
ENSG00000142676    1   24018232   24023325     11       5  111474      -2.0923    4.4409e-16      -2.0923
ENSG00000011007    1   24069645   24088549     17       6  125734      0.38845    3.3307e-16      0.38845
ENSG00000236810    1   24086872   24104777      7       3  125723     -0.98504    3.3307e-16     -0.98504
ENSG00000057757    1   24104895   24114722      6       2  130140      0.74028    3.3307e-16      0.74028
ENSG00000011009    1   24117460   24122029      3       1  130644       1.5045    4.4409e-16       1.5045
ENSG00000117308    1   24122089   24127294      1       1  130644     -0.30191    3.3307e-16     -0.30191
ENSG00000117305    1   24128375   24165110     41       4  129816     -0.46568    3.3307e-16     -0.46568
ENSG00000179163    1   24171567   24194784     33       5  128239     -0.20682    3.6082e-16     -0.20682
ENSG00000188822    1   24197016   24239852    175      12  130015     -0.61379    3.3307e-16     -0.61379
ENSG00000189266    1   24285599   24289952      5       2  130644      -1.9296    4.4409e-16      -1.9296
