GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000142798    1   22148738   22263790    357      35  125119      0.89596      0.18514
ENSG00000219073    1   22303514   22325135     92      14  124495      0.20394       0.4192
ENSG00000142789    1   22328149   22339032     35       8  124456      0.78603      0.21593
ENSG00000228397    1   22350483   22352541      9       3  129746       1.0593      0.14472
ENSG00000070831    1   22379120   22419439     91      14  128431       1.6568     0.048781
ENSG00000162552    1   22443798   22470462     88      16  126602       2.6036    0.0046127
ENSG00000184677    1   22778344   22857650    137      16  126477     -0.05757      0.52295
ENSG00000070886    1   22890057   22930087    143      23  128608     -0.97712      0.83574
ENSG00000173372    1   22962999   22966101      6       3  130644     -0.04301      0.51715
ENSG00000159189    1   22970123   22974603     21       4  127518     0.057999      0.47687
ENSG00000173369    1   22979255   22988031     25       5  129708      0.20069      0.42047
ENSG00000133216    1   23037332   23247993    452      54  128653       1.8302     0.033613
ENSG00000225952    1   23162206   23163342      2       1  126956       1.0562      0.14543
ENSG00000215906    1   23279536   23291831     36       9  129725      0.19678        0.422
ENSG00000227868    1   23337327   23342343      9       3  130644     -0.49189       0.6886
ENSG00000004487    1   23345936   23410182     77      10  126366      0.27484      0.39172
ENSG00000240553    1   23346640   23414551     84      10  126581      0.31779      0.37532
ENSG00000169641    1   23410516   23504301    165      19  127214     0.048373      0.48071
ENSG00000179546    1   23518388   23521222      5       2  130644     -0.27575      0.60863
ENSG00000261326    1   23607802   23613245      2       1  100639       1.6897     0.045538
ENSG00000284726    1   23624290   23629359      2       1  126289     -0.29736      0.61691
ENSG00000125944    1   23630264   23670829     35       6  128412       1.8351     0.033248
ENSG00000125945    1   23685941   23695935     27       5  129872       1.4059      0.07987
ENSG00000249087    1   23695490   23698332      3       2  130644       1.6802     0.046455
ENSG00000271420    1   23704873   23705522      2       1  115787      0.77553      0.21901
ENSG00000204219    1   23707554   23751233    116      18  128659       0.1322      0.44741
ENSG00000088280    1   23755056   23811061    108      14  128019     -0.19034      0.57548
ENSG00000007968    1   23832922   23857712     47       7  127105      0.68358      0.24712
ENSG00000235052    1   23875630   23877406      2       1  128137      0.28982      0.38598
ENSG00000117318    1   23884409   23886285      9       4  125142     -0.30384      0.61937
ENSG00000197880    1   23907985   23967058    108      25  127320       1.3781     0.084084
ENSG00000142676    1   24018232   24023325     11       5  111474      -1.3761       0.9156
ENSG00000011007    1   24069645   24088549     17       6  125734       1.1271      0.12986
ENSG00000236810    1   24086872   24104777      7       3  125723     -0.30242      0.61883
ENSG00000057757    1   24104895   24114722      6       2  130140        1.308      0.09544
ENSG00000011009    1   24117460   24122029      3       1  130644       1.8247     0.034023
ENSG00000117308    1   24122089   24127294      1       1  130644     0.046891       0.4813
ENSG00000117305    1   24128375   24165110     41       4  129816      0.23297      0.40789
ENSG00000179163    1   24171567   24194784     33       5  128239      0.47747      0.31652
ENSG00000188822    1   24197016   24239852    175      12  130015      0.24801      0.40206
ENSG00000189266    1   24285599   24289952      5       2  130644      -1.3283      0.90797
ENSG00000188529    1   24291294   24307417      5       2  128303      -1.6589      0.95143
ENSG00000225315    1   24367325   24413289    177      18  129143      0.18228      0.42768
ENSG00000142661    1   24382525   24438665    179      21  129149    -0.063711       0.5254
ENSG00000142677    1   24446261   24469611     65      13  128543     0.076342      0.46957
ENSG00000185436    1   24480647   24514449    126      18  125220      0.99259      0.16045
ENSG00000230023    1   24526730   24538183     39       8  129376       1.4649     0.071471
ENSG00000232298    1   24634046   24648391     49      10  127649      -1.7204      0.95732
ENSG00000158055    1   24645812   24690972     91      20  127971       1.0446      0.14811
ENSG00000001460    1   24683489   24743424    152      16  128826        1.123      0.13073
ENSG00000001461    1   24742284   24799466    161      15  129609       1.6717     0.047288
ENSG00000117602    1   24828841   24867530    110      14  127412       1.0255      0.15257
ENSG00000264443    1   24865292   24882515     81      14  128610     -0.14179      0.55638
ENSG00000184454    1   24882602   24935819    211      27  130159       1.0573       0.1452
ENSG00000133226    1   24958207   24999758     43       8  123599       1.9176     0.027579
ENSG00000284699    1   25031385   25044087     21       4  129054      0.12217      0.45138
ENSG00000169504    1   25071848   25170815     90      10  127286      0.93205      0.17565
ENSG00000020633    1   25226002   25291612    130      26  128386      0.54521       0.2928
ENSG00000233755    1   25370198   25439611    268      31  129414      0.67253      0.25062
ENSG00000231953    1   25534630   25535928      1       1  130644     -0.25231       0.5996
ENSG00000117614    1   25549170   25558993      6       4  118334      0.51121       0.3046
ENSG00000284657    1   25565985   25566744      2       1  128257     -0.47547      0.68278
ENSG00000117616    1   25568728   25664704     51      14  130170       1.6795     0.046526
ENSG00000187010    1   25598884   25656936     25       7  130328       1.6923     0.045292
ENSG00000183726    1   25664408   25688852     27       7  127722      0.35892      0.35983
ENSG00000188672    1   25688740   25756683     74       5  129508      0.34725       0.3642
ENSG00000204178    1   25757349   25826700    102       4  129209     0.042842      0.48291
ENSG00000157978    1   25870071   25895377     75      11  128503     -0.13746      0.55467
ENSG00000225643    1   25907969   25916847     11       6  127245      0.94472       0.1724
ENSG00000117643    1   25943959   26112698    279      24  127918     0.034807      0.48612
ENSG00000233478    1   25971035   25985602     15       5  127315      -1.1089      0.86626
ENSG00000162430    1   26126667   26144715     43       5  128266      -1.0943       0.8631
ENSG00000255054    1   26137961   26150235     33       4  127917      -1.1742      0.87983
ENSG00000228172    1   26143240   26147288     11       3  130304      -1.3608      0.91321
ENSG00000117640    1   26145131   26159433     33       3  128334     -0.93495      0.82509
ENSG00000127423    1   26158404   26185949     62       3  129185     -0.65354       0.7433
ENSG00000236528    1   26186104   26189911      3       1  126902     0.018363      0.49267
ENSG00000182749    1   26187701   26197744      7       2  126964       0.1493      0.44066
ENSG00000117632    1   26210672   26233482     28       5  129250      0.34678      0.36438
ENSG00000158006    1   26286258   26324648     84       7  129259      0.52799      0.29875
ENSG00000158008    1   26346375   26362955     26       7  129776     -0.36244      0.64149
ENSG00000158014    1   26363743   26372624     17       3  129074     -0.97623      0.83552
ENSG00000158022    1   26377795   26394927     41       6  128554     -0.11509      0.54581
ENSG00000175087    1   26437656   26452034     32       3  128731     -0.51207       0.6957
ENSG00000197245    1   26485511   26490453     16       6  127131      0.69817      0.24254
ENSG00000282872    1   26490652   26495072     15       3  129932      0.54441      0.29308
ENSG00000236782    1   26496007   26498312     10       3  130644      0.84117      0.20013
ENSG00000142684    1   26496362   26497364      6       2  130644     0.035196      0.48596
ENSG00000142675    1   26503894   26516377     26       7  125971       2.0102     0.022207
ENSG00000188782    1   26517052   26529459     61      10  130253      0.55437      0.28966
ENSG00000130695    1   26560644   26605529    137      12  129399       2.3804    0.0086466
ENSG00000142669    1   26605667   26608013      5       2  130644       1.8851     0.029705
ENSG00000158062    1   26607819   26644854    125      10  130068       1.9845     0.023601
ENSG00000169442    1   26644448   26647014     10       3  130644       1.9185     0.027525
ENSG00000176092    1   26648189   26686571    125      16  128757      0.73513      0.23113
ENSG00000176083    1   26688125   26701013     46       9  130260      0.49684      0.30965
ENSG00000131914    1   26737269   26756213     34      10  130442      0.26818      0.39428
ENSG00000117682    1   26758773   26797785     58      14  128812     -0.04567      0.51821
ENSG00000225891    1   26789247   26793773      4       2  130644      -1.4871      0.93151
ENSG00000198830    1   26798941   26802463      5       2  129201      -1.4943      0.93245
ENSG00000117676    1   26856252   26901521     92      12  129629      0.35991      0.35946
ENSG00000260063    1   27018623   27020622      6       2  126040        1.729     0.041905
ENSG00000117713    1   27019727   27108601    123       8  128750       2.2479     0.012291
ENSG00000060642    1   27113963   27124889     15       4  125480       1.9225     0.027272
ENSG00000204160    1   27153201   27184093     46       7  126703       2.0132     0.022047
ENSG00000175793    1   27189629   27190948      1       1  130644    -0.084574       0.5337
