"Ontology"	"DEGs_set"	"ID"	"Description"	"Count"	"GeneRatio"	"BgRatio"	"FoldEnrichment"	"pvalue"	"p.adjust"	"geneID"
"BP"	"Unique in Hb - Up"	"GO:0046942"	"carboxylic acid transport"	12	"12/179"	"390/18913"	3.25105285775677	0.000352282091993541	0.00973484474013835	"Kcnj10, Grik1, Grm1, Agtr2, Rgs4, Adora1, Abcc5, Grm7, Prkcd, Grm4, Cacnb4, Hrh3"
"BP"	"Unique in Hb - Up"	"GO:0043270"	"positive regulation of monoatomic ion transport"	10	"10/179"	"282/18913"	3.74678077578351	0.000365772180852981	0.00999484126534355	"Rapgef3, Rgs7, Trpc3, Adora1, Atp2b1, Shank3, Cacna1c, Cacnb2, Cx3cl1, Cacnb4"
"BP"	"Unique in Hb - Up"	"GO:0015849"	"organic acid transport"	12	"12/179"	"392/18913"	3.23446585338046	0.000368852973962876	0.00999484126534355	"Kcnj10, Grik1, Grm1, Agtr2, Rgs4, Adora1, Abcc5, Grm7, Prkcd, Grm4, Cacnb4, Hrh3"
"BP"	"Unique in Hb - Up"	"GO:0099563"	"modification of synaptic structure"	5	"5/179"	"65/18913"	8.12763214439192	0.000374703892710881	0.0100557554284237	"Cttnbp2, Arhgap44, Kalrn, Prmt8, Dlgap3"
"BP"	"Unique in Hb - Up"	"GO:0099565"	"chemical synaptic transmission, postsynaptic"	7	"7/179"	"141/18913"	5.24549308609691	0.000394121817474898	0.0104761332625947	"Grik1, Gria4, Rgs4, Adora1, Dbn1, Shank3, Cx3cl1"
"BP"	"Unique in Hb - Up"	"GO:0099188"	"postsynaptic cytoskeleton organization"	4	"4/179"	"37/18913"	11.4226181488751	0.000401472927099855	0.0105708579201481	"Cit, Farp1, Adgrb1, Dbn1"
"BP"	"Unique in Hb - Up"	"GO:0034764"	"positive regulation of transmembrane transport"	10	"10/179"	"286/18913"	3.69437824745087	0.000408627878201177	0.0106586954024251	"Rapgef3, Rgs7, Sorbs1, Trpc3, Shank3, Cacna1c, Prkcd, Cacnb2, Cx3cl1, Cacnb4"
"BP"	"Unique in Hb - Up"	"GO:0007216"	"G protein-coupled glutamate receptor signaling pathway"	3	"3/179"	"16/18913"	19.8111033519553	0.000426359248785496	0.010948183391532	"Grm1, Grm7, Grm4"
"BP"	"Unique in Hb - Up"	"GO:0007528"	"neuromuscular junction development"	5	"5/179"	"67/18913"	7.8850162594847	0.000431494150149952	0.010948183391532	"Farp1, Sorbs1, Unc13a, Kalrn, Cacnb4"
"BP"	"Unique in Hb - Up"	"GO:0099171"	"presynaptic modulation of chemical synaptic transmission"	5	"5/179"	"67/18913"	7.8850162594847	0.000431494150149952	0.010948183391532	"Grik1, Grm7, Prkcg, Hip1, Grm4"
"BP"	"Unique in Hb - Up"	"GO:1905606"	"regulation of presynapse assembly"	4	"4/179"	"38/18913"	11.122022934431	0.000445413125606132	0.0111995318339344	"Farp1, Slitrk6, Il1rapl1, Il1rap"
"BP"	"Unique in Hb - Up"	"GO:0050890"	"cognition"	12	"12/179"	"405/18913"	3.13064349265467	0.000493494228188942	0.0122147889774912	"Rapgef3, Adora1, Grm7, Shank3, Cacna1c, Adcy8, Prkcg, Kalrn, Adra1b, Kcnk4, Grm4, Hrh3"
"BP"	"Unique in Hb - Up"	"GO:0099172"	"presynapse organization"	5	"5/179"	"69/18913"	7.65646506355761	0.000494543588124869	0.0122147889774912	"Farp1, Slitrk6, Il1rapl1, Il1rap, Cacna2d3"
"BP"	"Unique in Hb - Up"	"GO:1904427"	"positive regulation of calcium ion transmembrane transport"	6	"6/179"	"106/18913"	5.9807104458733	0.000515585415758248	0.0126227973279059	"Rapgef3, Trpc3, Cacna1c, Cacnb2, Cx3cl1, Cacnb4"
"BP"	"Unique in Hb - Up"	"GO:0050773"	"regulation of dendrite development"	7	"7/179"	"148/18913"	4.99739544013287	0.000527356642583349	0.0127987164300011	"Cit, Il1rapl1, Dbn1, Cdkl5, Dpysl5, Hecw1, Kalrn"
"BP"	"Unique in Hb - Up"	"GO:0051402"	"neuron apoptotic process"	12	"12/179"	"409/18913"	3.1000259523842	0.000538343341130849	0.0128529200270886	"Cit, Kcnq3, Agtr2, Bcl2, Slc25a27, Grm7, Rock1, Prkcg, Pcp4, Grm4, Adarb1, Cx3cl1"
"BP"	"Unique in Hb - Up"	"GO:0055001"	"muscle cell development"	9	"9/179"	"244/18913"	3.89726623317154	0.00054169646125065	0.0128529200270886	"Hdac5, Agtr2, Rgs4, Shox2, Bcl2, Myorg, Hdac9, Adra1b, Cacnb4"
"BP"	"Unique in Hb - Up"	"GO:0060292"	"long-term synaptic depression"	4	"4/179"	"40/18913"	10.5659217877095	0.000543405432890165	0.0128529200270886	"Adora1, Shank3, Grid2ip, Adcy8"
"BP"	"Unique in Hb - Up"	"GO:0016311"	"dephosphorylation"	9	"9/179"	"246/18913"	3.86558114184494	0.000574409657110533	0.0134720785966008	"Ppm1j, Inpp5b, Adora1, Inpp5j, Bcl2, Inpp4b, Pdp1, Rock1, Inpp5a"
"BP"	"Unique in Hb - Up"	"GO:0051928"	"positive regulation of calcium ion transport"	7	"7/179"	"151/18913"	4.89810943801103	0.000594430863357122	0.0138254711635811	"Rapgef3, Trpc3, Atp2b1, Cacna1c, Cacnb2, Cx3cl1, Cacnb4"
"BP"	"Unique in Hb - Up"	"GO:0086012"	"membrane depolarization during cardiac muscle cell action potential"	3	"3/179"	"18/18913"	17.6098696461825	0.000612673373515034	0.0141319949213261	"Cacna1g, Cacna1c, Cacnb2"
"BP"	"Unique in Hb - Up"	"GO:0046839"	"phospholipid dephosphorylation"	4	"4/179"	"42/18913"	10.0627826549614	0.000655816639743836	0.0149004215697505	"Inpp5b, Inpp5j, Inpp4b, Inpp5a"
"BP"	"Unique in Hb - Up"	"GO:0007611"	"learning or memory"	11	"11/179"	"360/18913"	3.22847610180012	0.000656664941984704	0.0149004215697505	"Rapgef3, Grm7, Shank3, Cacna1c, Adcy8, Prkcg, Kalrn, Adra1b, Kcnk4, Grm4, Hrh3"
"BP"	"Unique in Hb - Up"	"GO:0086003"	"cardiac muscle cell contraction"	5	"5/179"	"74/18913"	7.13913634304696	0.000682417636319072	0.015359900185214	"Scn1a, Adora1, Cacna1g, Cacna1c, Cacnb2"
"BP"	"Unique in Hb - Up"	"GO:0086002"	"cardiac muscle cell action potential involved in contraction"	4	"4/179"	"43/18913"	9.82876445368325	0.000717782710905471	0.0158220893923496	"Scn1a, Cacna1g, Cacna1c, Cacnb2"
"BP"	"Unique in Hb - Up"	"GO:1900452"	"regulation of long-term synaptic depression"	3	"3/179"	"19/18913"	16.6830344016466	0.000722503944447498	0.0158220893923496	"Adora1, Shank3, Adcy8"
"BP"	"Unique in Hb - Up"	"GO:0006940"	"regulation of smooth muscle contraction"	5	"5/179"	"75/18913"	7.043947858473	0.000725627890440969	0.0158220893923496	"Atp2b1, Chrm3, Adra2b, Irag1, Ptger3"
"BP"	"Unique in Hb - Up"	"GO:1990776"	"response to angiotensin"	5	"5/179"	"75/18913"	7.043947858473	0.000725627890440969	0.0158220893923496	"Agtr2, Rock1, Prkcd, Capn1, Prkcg"
"BP"	"Unique in Hb - Up"	"GO:1902683"	"regulation of receptor localization to synapse"	4	"4/179"	"44/18913"	9.60538344337227	0.000783778464900928	0.0169127202076945	"Dbn1, Arhgap44, Kalrn, Neto2"
"BP"	"Unique in Hb - Up"	"GO:1903531"	"negative regulation of secretion by cell"	8	"8/179"	"206/18913"	4.10327059716874	0.000787765541741412	0.0169127202076945	"Agtr2, Adora1, Bmp8a, Il1rapl1, Grm7, Kalrn, Ptger3, Hrh3"
"BP"	"Unique in Hb - Up"	"GO:0048167"	"regulation of synaptic plasticity"	11	"11/179"	"369/18913"	3.14973278224402	0.00080399590599716	0.0171294089590693	"Kcnj10, Kcnq3, Grik1, Adora1, Adgrb1, Dbn1, Unc13a, Shank3, Grid2ip, Adcy8, Prkcg"
"BP"	"Unique in Hb - Up"	"GO:0007612"	"learning"	8	"8/179"	"208/18913"	4.06381607219596	0.000838753525200099	0.0177054936225526	"Rapgef3, Grm7, Shank3, Cacna1c, Kalrn, Adra1b, Grm4, Hrh3"
"BP"	"Unique in Hb - Up"	"GO:0015711"	"organic anion transport"	13	"13/179"	"492/18913"	2.79180860244357	0.000843722913579183	0.0177054936225526	"Kcnj10, Grik1, Grm1, Agtr2, Rgs4, Adora1, Abcc5, Grm7, Prkcd, Grm4, Ptger3, Cacnb4, Hrh3"
"BP"	"Unique in Hb - Up"	"GO:0014047"	"glutamate secretion"	4	"4/179"	"45/18913"	9.391930477964	0.00085394631474679	0.0177862997347634	"Grm1, Adora1, Grm7, Hrh3"
"BP"	"Unique in Hb - Up"	"GO:0034767"	"positive regulation of monoatomic ion transmembrane transport"	8	"8/179"	"209/18913"	4.04437197615675	0.000865223775433838	0.0178877004239692	"Rapgef3, Rgs7, Trpc3, Shank3, Cacna1c, Cacnb2, Cx3cl1, Cacnb4"
"BP"	"Unique in Hb - Up"	"GO:1903169"	"regulation of calcium ion transmembrane transport"	8	"8/179"	"210/18913"	4.02511306198457	0.000892360922950496	0.0183130833526091	"Rapgef3, Trpc3, Bcl2, Cacna1c, Cacnb2, Cx3cl1, Ptger3, Cacnb4"
"BP"	"Unique in Hb - Up"	"GO:0010830"	"regulation of myotube differentiation"	4	"4/179"	"46/18913"	9.18775807626913	0.000928428863648679	0.0189141967769596	"Hdac5, Shox2, Bcl2, Hdac9"
"BP"	"Unique in Hb - Up"	"GO:1901888"	"regulation of cell junction assembly"	10	"10/179"	"320/18913"	3.30185055865922	0.000971262102322152	0.0192220098349217	"Farp1, Slitrk6, Il1rapl1, Adgrb1, Lrrn1, Il1rap, Rock1, Elmo1, Lingo2, Syndig1"
"BP"	"Unique in Hb - Up"	"GO:1904062"	"regulation of monoatomic cation transmembrane transport"	11	"11/179"	"378/18913"	3.07473914457155	0.000977809525544772	0.0192220098349217	"Rapgef3, Rgs7, Rgs4, Trpc3, Kcnip4, Bcl2, Cacna1c, Cacnb2, Cx3cl1, Ptger3, Cacnb4"
"BP"	"Unique in Hb - Up"	"GO:0055002"	"striated muscle cell development"	8	"8/179"	"213/18913"	3.96842132871718	0.000977896344860294	0.0192220098349217	"Hdac5, Agtr2, Rgs4, Shox2, Bcl2, Myorg, Hdac9, Adra1b"
"BP"	"Unique in Hb - Up"	"GO:0001976"	"nervous system process involved in regulation of systemic arterial blood pressure"	3	"3/179"	"21/18913"	15.0941739824421	0.000977973986585054	0.0192220098349217	"Agtr2, Chrm3, Adra1b"
"BP"	"Unique in Hb - Up"	"GO:0014061"	"regulation of norepinephrine secretion"	3	"3/179"	"21/18913"	15.0941739824421	0.000977973986585054	0.0192220098349217	"Agtr2, Ptger3, Hrh3"
"BP"	"Unique in Hb - Up"	"GO:0043547"	"positive regulation of GTPase activity"	7	"7/179"	"166/18913"	4.45550918758834	0.0010383210491698	0.0202654129247057	"Arap2, Rapgef3, Rgs7, Rgs4, Cdkl5, Arhgap44, Kalrn"
"BP"	"Unique in Hb - Up"	"GO:0007628"	"adult walking behavior"	4	"4/179"	"50/18913"	8.4527374301676	0.00127235955699692	0.0246608022470722	"Kcnj10, Scn1a, Cacna1c, Cacnb4"
"BP"	"Unique in Hb - Up"	"GO:0048243"	"norepinephrine secretion"	3	"3/179"	"23/18913"	13.7816371144037	0.00128427733656043	0.0247143194175395	"Agtr2, Ptger3, Hrh3"
"BP"	"Unique in Hb - Up"	"GO:0022604"	"regulation of cell morphogenesis"	9	"9/179"	"276/18913"	3.44540927860092	0.0012928307541959	0.0247143194175395	"Ago4, Pakap, Il1rapl1, Ntng1, Dbn1, Cdkl5, Unc13a, Cpne9, Kalrn"
"BP"	"Unique in Hb - Up"	"GO:0070050"	"neuron cellular homeostasis"	5	"5/179"	"86/18913"	6.14297778355203	0.00134693567477192	0.0255734521652274	"Adora1, Tspoap1, Cacnb2, Cx3cl1, Cacnb4"
"BP"	"Unique in Hb - Up"	"GO:1903115"	"regulation of actin filament-based movement"	4	"4/179"	"51/18913"	8.28699748055647	0.00137055484888274	0.0258460715083225	"Adora1, Dbn1, Cacna1c, Ptger3"
"BP"	"Unique in Hb - Up"	"GO:0110053"	"regulation of actin filament organization"	9	"9/179"	"281/18913"	3.3841030636792	0.00146335588227548	0.0274109145465159	"Cit, Rapgef3, Rgs4, Dbn1, Shank3, Prkcd, Capn1, Synpo2, Cx3cl1"
"BP"	"Unique in Hb - Up"	"GO:0008217"	"regulation of blood pressure"	8	"8/179"	"228/18913"	3.70734097814368	0.0015093634250751	0.0280842221292307	"Agtr2, Adora1, Atp2b1, Chrm3, Cacna1c, Adra2b, Adra1b, Hrh3"
"BP"	"Unique in Hb - Up"	"GO:0071277"	"cellular response to calcium ion"	5	"5/179"	"89/18913"	5.93591111669073	0.0015692642165959	0.0288856521380609	"Kcnq3, Cpne9, Adcy8, Rasa4, Cpne7"
"BP"	"Unique in Hb - Up"	"GO:0099054"	"presynapse assembly"	4	"4/179"	"53/18913"	7.97428059449773	0.00158259453215918	0.0288856521380609	"Farp1, Slitrk6, Il1rapl1, Il1rap"
"BP"	"Unique in Hb - Up"	"GO:0051048"	"negative regulation of secretion"	8	"8/179"	"230/18913"	3.67510323050765	0.00159482438579891	0.0288856521380609	"Agtr2, Adora1, Bmp8a, Il1rapl1, Grm7, Kalrn, Ptger3, Hrh3"
"BP"	"Unique in Hb - Up"	"GO:0051017"	"actin filament bundle assembly"	7	"7/179"	"179/18913"	4.13192472145064	0.00160418347595824	0.0288856521380609	"Rapgef3, Sorbs1, Dbn1, Shank3, Myo1b, Synpo2, Cx3cl1"
"BP"	"Unique in Hb - Up"	"GO:1904064"	"positive regulation of cation transmembrane transport"	7	"7/179"	"179/18913"	4.13192472145064	0.00160418347595824	0.0288856521380609	"Rapgef3, Rgs7, Trpc3, Cacna1c, Cacnb2, Cx3cl1, Cacnb4"
"BP"	"Unique in Hb - Up"	"GO:0086019"	"cell-cell signaling involved in cardiac conduction"	3	"3/179"	"25/18913"	12.6791061452514	0.0016448946497824	0.0292414074365777	"Cacna1g, Cacna1c, Cacnb2"
"BP"	"Unique in Hb - Up"	"GO:0097049"	"motor neuron apoptotic process"	3	"3/179"	"25/18913"	12.6791061452514	0.0016448946497824	0.0292414074365777	"Bcl2, Rock1, Adarb1"
"BP"	"Unique in Hb - Up"	"GO:0043266"	"regulation of potassium ion transport"	6	"6/179"	"134/18913"	4.73100975569082	0.00174612252072866	0.0308444807300866	"Rapgef3, Rgs7, Rgs4, Adora1, Kcnip4, Ptger3"
"BP"	"Unique in Hb - Up"	"GO:0061572"	"actin filament bundle organization"	7	"7/179"	"182/18913"	4.06381607219596	0.00176364131927785	0.0309580057993992	"Rapgef3, Sorbs1, Dbn1, Shank3, Myo1b, Synpo2, Cx3cl1"
"BP"	"Unique in Hb - Up"	"GO:0060080"	"inhibitory postsynaptic potential"	3	"3/179"	"26/18913"	12.1914482165879	0.00184659063275505	0.032211465350121	"Grik1, Dbn1, Cx3cl1"
"BP"	"Unique in Hb - Up"	"GO:0060048"	"cardiac muscle contraction"	6	"6/179"	"139/18913"	4.56082954865158	0.00210155733684971	0.0364313448891152	"Scn1a, Adora1, Cacna1g, Cacna1c, Adra1b, Cacnb2"
"BP"	"Unique in Hb - Up"	"GO:0010996"	"response to auditory stimulus"	4	"4/179"	"58/18913"	7.28684261221345	0.00221054277811961	0.0376196639861698	"Kcnq3, Adora1, Slitrk6, Shank3"
"BP"	"Unique in Hb - Up"	"GO:0050433"	"regulation of catecholamine secretion"	4	"4/179"	"58/18913"	7.28684261221345	0.00221054277811961	0.0376196639861698	"Agtr2, Pcp4, Ptger3, Hrh3"
"BP"	"Unique in Hb - Up"	"GO:0089718"	"amino acid import across plasma membrane"	4	"4/179"	"58/18913"	7.28684261221345	0.00221054277811961	0.0376196639861698	"Kcnj10, Grm1, Rgs4, Prkcd"
"BP"	"Unique in Hb - Up"	"GO:0042692"	"muscle cell differentiation"	12	"12/179"	"483/18913"	2.62507373607689	0.00222480267915749	0.0376328744092639	"Fgf9, Hdac5, Agtr2, Rgs4, Shox2, Bcl2, Adgrb1, Myorg, Rora, Hdac9, Adra1b, Cacnb4"
"BP"	"Unique in Hb - Up"	"GO:0048521"	"negative regulation of behavior"	3	"3/179"	"28/18913"	11.3206304868316	0.00229466506770397	0.0381214893092963	"Adora1, Dbn1, Ptger3"
"BP"	"Unique in Hb - Up"	"GO:0098885"	"modification of postsynaptic actin cytoskeleton"	3	"3/179"	"28/18913"	11.3206304868316	0.00229466506770397	0.0381214893092963	"Cttnbp2, Kalrn, Prmt8"
"BP"	"Unique in Hb - Up"	"GO:1903909"	"regulation of receptor clustering"	3	"3/179"	"28/18913"	11.3206304868316	0.00229466506770397	0.0381214893092963	"Farp1, Sorbs1, Shank3"
"BP"	"Unique in Hb - Up"	"GO:0001662"	"behavioral fear response"	4	"4/179"	"59/18913"	7.16333680522678	0.00235401999423247	0.0386474694347225	"Npas2, Bcl2, Grm7, Shank3"
"BP"	"Unique in Hb - Up"	"GO:0061001"	"regulation of dendritic spine morphogenesis"	4	"4/179"	"59/18913"	7.16333680522678	0.00235401999423247	0.0386474694347225	"Dbn1, Shank3, Arhgap44, Kalrn"
"BP"	"Unique in Hb - Up"	"GO:0050767"	"regulation of neurogenesis"	12	"12/179"	"488/18913"	2.59817748878102	0.00242073348966113	0.0395103343254047	"Cit, Sema3g, Hltf, Shox2, Il1rapl1, Rnf112, Dbn1, Cdkl5, Dpysl5, Shank3, Kalrn, Cx3cl1"
"BP"	"Unique in Hb - Up"	"GO:0001975"	"response to amphetamine"	4	"4/179"	"60/18913"	7.043947858473	0.002503780412888	0.0401612134044277	"Rgs7, Rgs4, Hdac9, Adra1b"
"BP"	"Unique in Hb - Up"	"GO:0002209"	"behavioral defense response"	4	"4/179"	"60/18913"	7.043947858473	0.002503780412888	0.0401612134044277	"Npas2, Bcl2, Grm7, Shank3"
"BP"	"Unique in Hb - Up"	"GO:0090659"	"walking behavior"	4	"4/179"	"60/18913"	7.043947858473	0.002503780412888	0.0401612134044277	"Kcnj10, Scn1a, Cacna1c, Cacnb4"
"BP"	"Unique in Hb - Up"	"GO:0014902"	"myotube differentiation"	6	"6/179"	"145/18913"	4.37210556732807	0.00259729076839523	0.0414230773405206	"Hdac5, Shox2, Bcl2, Adgrb1, Myorg, Hdac9"
"BP"	"Unique in Hb - Up"	"GO:0030326"	"embryonic limb morphogenesis"	6	"6/179"	"147/18913"	4.31262113784061	0.00278059521944845	0.0438454308332239	"Fgf9, Lef1, Shox2, Fbn2, Cacna1c, Runx2"
"BP"	"Unique in Hb - Up"	"GO:0035113"	"embryonic appendage morphogenesis"	6	"6/179"	"147/18913"	4.31262113784061	0.00278059521944845	0.0438454308332239	"Fgf9, Lef1, Shox2, Fbn2, Cacna1c, Runx2"
"BP"	"Unique in Hb - Up"	"GO:0098974"	"postsynaptic actin cytoskeleton organization"	3	"3/179"	"31/18913"	10.2250856010092	0.00308377389958223	0.0483528817625506	"Farp1, Adgrb1, Dbn1"
"BP"	"Unique in Hb - Up"	"GO:0043087"	"regulation of GTPase activity"	7	"7/179"	"202/18913"	3.66145804524587	0.00316465410283875	0.0488556277785211	"Arap2, Rapgef3, Rgs7, Rgs4, Cdkl5, Arhgap44, Kalrn"
"BP"	"Unique in Hb - Up"	"GO:0098815"	"modulation of excitatory postsynaptic potential"	4	"4/179"	"64/18913"	6.60370111731844	0.00316835135360528	0.0488556277785211	"Grik1, Rgs4, Dbn1, Shank3"
"BP"	"Unique in Hb - Up"	"GO:2000648"	"positive regulation of stem cell proliferation"	4	"4/179"	"64/18913"	6.60370111731844	0.00316835135360528	0.0488556277785211	"Fgf9, Hdac5, Shox2, Runx2"
"BP"	"Unique in Hb - Down"	"GO:0031589"	"cell-substrate adhesion"	12	"12/114"	"378/18913"	5.26677805625174	3.017845115769e-06	0.00479419204034244	"Olfm4, Enpp2, Itgb6, Itga2, Frem1, Mdk, Gas6, Pxn, Col8a1, Marcks, Fmn1, Mmp14"
"BP"	"Unique in Hb - Down"	"GO:0141091"	"transforming growth factor beta receptor superfamily signaling pathway"	12	"12/114"	"387/18913"	5.14429484564123	3.84150003232567e-06	0.00479419204034244	"Sulf1, Itgb6, Wfikkn2, Prdm16, Msx1, Cdkn1c, Folr1, Pxn, Sostdc1, Tgif2, Hfe, Mir204"
"BP"	"Unique in Hb - Down"	"GO:0007178"	"cell surface receptor protein serine/threonine kinase signaling pathway"	12	"12/114"	"422/18913"	4.71763532052881	9.2393946741261e-06	0.00768717636887292	"Sulf1, Itgb6, Wfikkn2, Prdm16, Msx1, Cdkn1c, Folr1, Pxn, Sostdc1, Tgif2, Hfe, Mir204"
"BP"	"Unique in Hb - Down"	"GO:0150105"	"protein localization to cell-cell junction"	4	"4/114"	"27/18913"	24.5782975958415	1.9741533567324e-05	0.0123187169460102	"Dsp, Tjp3, Cgnl1, Actb"
"BP"	"Unique in Hb - Down"	"GO:0007044"	"cell-substrate junction assembly"	6	"6/114"	"99/18913"	10.0547581073897	2.98440263062396e-05	0.0148981379320748	"Lama3, Enpp2, Itga2, Pxn, Fmn1, Mmp14"
"BP"	"Unique in Hb - Down"	"GO:0150115"	"cell-substrate junction organization"	6	"6/114"	"106/18913"	9.39076464746773	4.39093208772024e-05	0.0182662774849162	"Lama3, Enpp2, Itga2, Pxn, Fmn1, Mmp14"
"BP"	"Unique in Hb - Down"	"GO:0086091"	"regulation of heart rate by cardiac conduction"	4	"4/114"	"38/18913"	17.4635272391505	7.88969453552495e-05	0.0281323965152433	"Ace, Dsp, Kcne2, Kcnj2"
"BP"	"Unique in Hb - Down"	"GO:0090092"	"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"	9	"9/114"	"304/18913"	4.91161703601108	9.42521371801272e-05	0.0293665559366441	"Sulf1, Wfikkn2, Prdm16, Msx1, Cdkn1c, Folr1, Sostdc1, Hfe, Mir204"
"BP"	"Unique in Hb - Down"	"GO:0007162"	"negative regulation of cell adhesion"	9	"9/114"	"333/18913"	4.48387861545756	0.000187103088687295	0.0293665559366441	"Spint2, Slc4a2, Enpp2, Cd74, Pla2g5, Mdk, Il1rn, Hfe, Mmp14"
"BP"	"Unique in Hb - Down"	"GO:0001654"	"eye development"	11	"11/114"	"491/18913"	3.71677921892307	0.000187184892761297	0.0293665559366441	"Col8a2, Mfrp, Six3, Slc4a5, Stra6, Cdkn1c, Tsku, Frem2, Col8a1, Actb, Tgif2"
"BP"	"Unique in Hb - Down"	"GO:0015711"	"organic anion transport"	11	"11/114"	"492/18913"	3.70922478961632	0.000190506630938884	0.0293665559366441	"Gltp, Slc16a8, Slc16a2, Ace, Slc4a2, Slc4a5, Llgl2, Folr1, Pla2g5, Il1rn, Cldn2"
"BP"	"Unique in Hb - Down"	"GO:0048041"	"focal adhesion assembly"	5	"5/114"	"88/18913"	9.42633572567783	0.000191633491908074	0.0293665559366441	"Enpp2, Itga2, Pxn, Fmn1, Mmp14"
"BP"	"Unique in Hb - Down"	"GO:0030198"	"extracellular matrix organization"	9	"9/114"	"335/18913"	4.45710919088767	0.000195629464130766	0.0293665559366441	"Sulf1, Pbxip1, Spint2, Col8a2, Adamtsl4, Gas6, Pmp22, Col8a1, Mmp14"
"BP"	"Unique in Hb - Down"	"GO:0150063"	"visual system development"	11	"11/114"	"494/18913"	3.69420768520491	0.000197300584786588	0.0293665559366441	"Col8a2, Mfrp, Six3, Slc4a5, Stra6, Cdkn1c, Tsku, Frem2, Col8a1, Actb, Tgif2"
"BP"	"Unique in Hb - Down"	"GO:0033273"	"response to vitamin"	7	"7/114"	"198/18913"	5.86527556264398	0.000198266507352208	0.0293665559366441	"Gstp1, Fzd2, Kl, Itga2, F5, Folr1, Gas6"
"BP"	"Unique in Hb - Down"	"GO:0043062"	"extracellular structure organization"	9	"9/114"	"336/18913"	4.44384398496241	0.000200012600530028	0.0293665559366441	"Sulf1, Pbxip1, Spint2, Col8a2, Adamtsl4, Gas6, Pmp22, Col8a1, Mmp14"
"BP"	"Unique in Hb - Down"	"GO:0045229"	"external encapsulating structure organization"	9	"9/114"	"336/18913"	4.44384398496241	0.000200012600530028	0.0293665559366441	"Sulf1, Pbxip1, Spint2, Col8a2, Adamtsl4, Gas6, Pmp22, Col8a1, Mmp14"
"BP"	"Unique in Hb - Down"	"GO:0043010"	"camera-type eye development"	10	"10/114"	"440/18913"	3.77053429027113	0.000330796425440065	0.0458704376610223	"Col8a2, Mfrp, Six3, Slc4a5, Stra6, Cdkn1c, Tsku, Col8a1, Actb, Tgif2"
"BP"	"Unique in Hb - Down"	"GO:0090287"	"regulation of cellular response to growth factor stimulus"	9	"9/114"	"363/18913"	4.11331013484124	0.000353306727147198	0.0464133468926003	"Sulf1, Wfikkn2, Prdm16, Msx1, Cdkn1c, Folr1, Shisa2, Sostdc1, Mir204"
"BP"	"Unique in Hb - Down"	"GO:0060021"	"roof of mouth development"	5	"5/114"	"104/18913"	7.9761302294197	0.000416780154610517	0.0497997485301123	"Fzd2, Itgb6, Wfikkn2, Prdm16, Msx1"
"BP"	"Unique in Hb - Down"	"GO:0022408"	"negative regulation of cell-cell adhesion"	7	"7/114"	"224/18913"	5.18448464912281	0.000418988268883156	0.0497997485301123	"Spint2, Slc4a2, Cd74, Pla2g5, Mdk, Il1rn, Hfe"
"BP"	"Unique in Amyg - Up"	"GO:0007005"	"mitochondrion organization"	107	"107/1638"	"480/18913"	2.57388456450956	2.62168989426225e-20	1.49383890175063e-16	"Cck, Snca, Rab29, Calm1, Vps13a, Dynll1, Calm2, Sdhaf3, Rab5if, Opa3, Spire1, Mtfp1, Mmp9, Ndufb3, Agtpbp1, Ndufa2, Higd2a, Ndufb6, Marchf5, Sdhaf1, Ppp2cb, Akt3, Tmem14a, Ndufa5, Rrm2b, Micu1, Bcl2l2, Jtb, Taco1, Cibar1, Armc1, Atp5f1d, Dnm1l, Golph3, Slc25a46, Hspd1, Stoml2, Ndufs5, Bad, Ndufs3, Cdk5, Vps35, Uqcrfs1, Ttc19, Ndufb5, Bloc1s2, Ndufa1, Ppp2r2b, Hspa4, Pum2, Rab3a, Atp5if1, Tomm40, Ghitm, Coa4, Tmem135, Them4, Slc30a9, Bnip3l, Micos13, Fam162a, Mff, Rhot2, Higd1a, Slc25a4, Dmac1, Chchd4, Mef2a, Bnip3, Ndufc1, Rab38, Atf2, Pam16, Tomm22, Phb2, Ndufb7, Ndufc2, Ndufa12, Synj2bp, Stat2, Ndufaf7, Ndufb4, Coa3, Lipa, Pex5, Tfam, Ndufa8, Vdac2, Ndufa10l1, Cd24, Gclm, Timm21, Slirp, Tmem126b, Ndufa6, Twnk, Moap1, Gdap1, Immt, Tmem126a, Ndufaf3, Jun, Cox7a2l, Slc25a5, Sco1, Akt1, Prmt6"
