"Ontology"	"DEGs_set"	"ID"	"Description"	"Count"	"GeneRatio"	"BgRatio"	"FoldEnrichment"	"pvalue"	"p.adjust"	"geneID"
"CC"	"Up"	"GO:0000313"	"organellar ribosome"	26	"26/1761"	"76/12950"	2.51576556382438	3.93795169913225e-06	8.07280098322111e-05	"Mpv17l2, Mrpl45, Mrps18a, Mrpl21, Mrps6, Chchd1, Mrpl12, Mrps16, Mrpl14, Mrpl49, Mrps12, Mrpl18, Mrpl15, Mrpl35, Mrpl42, Mrps11, Mrpl27, Mrpl48, Mrpl17, Mrps14, Mrps22, mrpl11, Mrpl23, Mrps21, Mrpl41, Mrps26"
"CC"	"Up"	"GO:0005761"	"mitochondrial ribosome"	26	"26/1761"	"76/12950"	2.51576556382438	3.93795169913225e-06	8.07280098322111e-05	"Mpv17l2, Mrpl45, Mrps18a, Mrpl21, Mrps6, Chchd1, Mrpl12, Mrps16, Mrpl14, Mrpl49, Mrps12, Mrpl18, Mrpl15, Mrpl35, Mrpl42, Mrps11, Mrpl27, Mrpl48, Mrpl17, Mrps14, Mrps22, mrpl11, Mrpl23, Mrps21, Mrpl41, Mrps26"
"CC"	"Up"	"GO:0030658"	"transport vesicle membrane"	56	"56/1761"	"227/12950"	1.81414744826103	4.60948533316892e-06	9.16309811684489e-05	"Mal2, Snca, Slc2a3, Calm1, Atp6ap2, Syngr3, Gria2, Stx1a, Calm2, Atp6v1e1, Atp6v0e2, Syp, Amph, Atp6v1g2, Sv2b, Atp6v1b2, Snap29, Scg3, Atp6v0d1, Atp6v1d, Rab2a, Snap47, Atp6v1c1, Dnm1l, Slc6a7, Stx7, Arpc2, Vamp7, Sec22b, Tmem30a, Rab14, Slc17a7, Atp6ap1, Rab11a, Cltc, Klhl12, Rab3a, Clta, Atp6v1h, Mff, Rab5a, Slc30a3, Syt1, Sec23a, Cpe, Atp6v1a, Dnajc5, Svop, Sar1b, Tmed7, Rab5c, Ap1s3, Rab26, Rab39a, Cplx3, Stx12"
"CC"	"Up"	"GO:0033176"	"proton-transporting V-type ATPase complex"	11	"11/1761"	"19/12950"	4.2574494157028	7.53042571384658e-06	0.000145292919655393	"Atp6ap2, Atp6v1e1, Atp6v0e2, Atp6v1g2, Atp6v1b2, Atp6v0d1, Atp6v1d, Atp6v1c1, Atp6ap1, Atp6v1h, Atp6v1a"
"CC"	"Up"	"GO:0022626"	"cytosolic ribosome"	31	"31/1761"	"103/12950"	2.21327246765132	1.01255414605118e-05	0.00018978157708845	"Rpl35, Rpl29, Rps15a, Rpl35a, Rpl38, Rpl39, Rps18, Rps29, Rpl18, Abce1, Rps13, Rps21, Rnf14, Rpl30, Rps11, Rpl27, Eif2a, Rps14, Rpl12, Rps25, Rps27, Rpl14, Rps10, Rpl23, Rpl13, Ltn1, Rpl24, Rpl11, Rpl26, Rplp1, Rpl9"
"CC"	"Up"	"GO:0098685"	"Schaffer collateral - CA1 synapse"	40	"40/1761"	"150/12950"	1.96100700359644	1.5056108922671e-05	0.000274355762590894	"Calm1, Gria2, Stx1a, Calm2, Syp, Epha7, Adcy1, Mmp9, Lrrtm2, Pfn2, Mapk8, Fmr1, Rap2a, Tubb2b, Slc6a7, Prkci, Nptn, Arpc2, Nrxn1, Cdk5, Rab11a, Ptn, Rock2, Lrrc4, Cdc42, Nefl, Plppr4, Epha4, Actg1, Slc1a1, Prss12, Atg5, Pafah1b1, Dvl1, Capzb, Ptpra, Ptk2b, Pfn1, Cdh11, Trio"
"CC"	"Up"	"GO:0150034"	"distal axon"	86	"86/1761"	"411/12950"	1.53874637143516	2.14592013613935e-05	0.000380465840353355	"Cck, Snca, Basp1, Wdr47, Calm1, Arpc3, Gria2, Cfl1, Calm2, Gpm6a, Stmn2, Elavl4, Fkbp4, Snap25, Olfm1, Hspa8, Syp, Amph, Hsp90ab1, Hsp90aa1, Trpv2, Bdnf, Thy1, Sv2b, Abi1, Fmr1, Srsf10, Snap29, Stmn3, Atp6v0d1, Sncb, Kcnip3, Pak1, Ap2m1, Stx7, Lmtk2, Eno1, Arpc2, Nrxn1, Cnr1, Cdk5, Kcnc2, Pcsk1, Adcyap1, Fkbp1a, Cltc, Septin5, Rab3a, Kcna2, Rac3, Tubb3, Rtn4r, Prnp, Gap43, Sigmar1, Rab5a, Blvrb, Map2, Syt1, Tshz3, Cdk5r1, Arpc5, Ncs1, Nefl, Dnajc5, Ndrg2, LRRTM1, Cyth2, Sri, Orai2, Epha4, Actg1, Slc1a1, Trpc5, Prss12, Pafah1b1, Dvl1, Kif5c, Ppp2ca, Crhbp, Cplx3, Ptk2b, Usp9x, Rpl26, Pebp1, Ighmbp2"
"CC"	"Up"	"GO:0030426"	"growth cone"	51	"51/1761"	"219/12950"	1.7125232394421	6.30129415912375e-05	0.00108780236010136	"Snca, Basp1, Wdr47, Calm1, Arpc3, Gria2, Cfl1, Calm2, Gpm6a, Stmn2, Elavl4, Fkbp4, Snap25, Olfm1, Hsp90ab1, Hsp90aa1, Trpv2, Thy1, Abi1, Fmr1, Stmn3, Sncb, Pak1, Lmtk2, Eno1, Arpc2, Nrxn1, Cnr1, Cdk5, Rac3, Tubb3, Rtn4r, Gap43, Sigmar1, Map2, Tshz3, Cdk5r1, Arpc5, Nefl, Ndrg2, LRRTM1, Cyth2, Orai2, Epha4, Trpc5, Pafah1b1, Dvl1, Kif5c, Ptk2b, Usp9x, Ighmbp2"
"CC"	"Up"	"GO:0014069"	"postsynaptic density"	93	"93/1761"	"466/12950"	1.46759912554562	6.78772565807467e-05	0.00114173026453769	"Nckap1, Lrfn5, Gria2, Cfl1, Nrcam, Stx1a, Kpna1, Cnksr2, Pten, Olfm1, Hspa8, Syp, Epha7, Adcy1, Dnajb1, Mmp9, Lrrtm2, Cnih2, Grk3, Abi1, Fmr1, Arf1, Baalc, Snap47, Slitrk5, Pja2, Lin7c, Pak1, Itga8, Clstn1, Nptn, Mpdz, Prickle2, Abhd17a, Gng3, Cript, Fam81a, Prickle1, Nck2, Cdk5, Vps35, Insyn1, Homer2, Ntm, Hnrnph2, Rpl38, Grk2, Fbxo45, Pip5k1c, Arhgef9, Rock2, Prnp, Gap43, Sigmar1, Homer1, Nsg2, Rps18, Bnip3, Lrrc4, Map2, Syt1, Mapk1, Cdk5r1, Rps13, Arpc5, Ncs1, Rheb, Phb2, Cap2, Dnajc6, Cabp1, Rpl30, Plppr4, Drd5, Arc, Adgra1, Rps14, Epha4, Rpl12, Rps25, Rps27, Rpl14, Gapdh, Rpl23, Dvl1, Capzb, Ptk2b, Abhd17c, Camk2n1, Psd, Slitrk3, Mapk10, Ube2v1"
"CC"	"Up"	"GO:0016471"	"vacuolar proton-transporting V-type ATPase complex"	9	"9/1761"	"16/12950"	4.13649914821124	7.22590174448873e-05	0.00118504788609615	"Atp6ap2, Atp6v1e1, Atp6v0e2, Atp6v1g2, Atp6v1b2, Atp6v0d1, Atp6v1c1, Atp6v1h, Atp6v1a"
"CC"	"Up"	"GO:0098835"	"presynaptic endocytic zone membrane"	8	"8/1761"	"13/12950"	4.52540077753025	7.83326602803554e-05	0.00125332256448569	"Ap2s1, Dnm1l, Ap2m1, Cltc, Clta, Pip5k1c, Dnajc6, Ap2b1"
"CC"	"Up"	"GO:0022625"	"cytosolic large ribosomal subunit"	17	"17/1761"	"47/12950"	2.6598765208356	8.23334565475432e-05	0.00128597017845686	"Rpl35, Rpl29, Rpl35a, Rpl38, Rpl39, Rpl18, Rpl30, Rpl27, Rpl12, Rpl14, Rpl23, Rpl13, Rpl24, Rpl11, Rpl26, Rplp1, Rpl9"
"CC"	"Up"	"GO:0101031"	"protein folding chaperone complex"	14	"14/1761"	"35/12950"	2.94151050539466	9.87659847058646e-05	0.00150675548760575	"Stip1, Dnajb11, Hspa8, Hsp90ab1, Cct6a, Sdf2l1, Sdf2, Cct4, Ptges3, Tcp1, Cct3, Cct7, Cct8, Bag2"
"CC"	"Up"	"GO:0032279"	"asymmetric synapse"	96	"96/1761"	"490/12950"	1.44073983937698	0.000107205484705498	0.00159833631742742	"Nckap1, Lrfn5, Gria2, Cfl1, Nrcam, Stx1a, Kpna1, Cnksr2, Pten, Olfm1, Hspa8, Ywhah, Syp, Epha7, Adcy1, Dnajb1, Mmp9, Lrrtm2, Cnih2, Grk3, Abi1, Fmr1, Arf1, Baalc, Snap47, Slitrk5, Pja2, Lin7c, Pak1, Itga8, Clstn1, Nptn, Mpdz, Prickle2, Abhd17a, Gng3, Cript, Fam81a, Prickle1, Nck2, Cdk5, Vps35, Insyn1, Homer2, Ntm, Hnrnph2, Rpl38, Grk2, Fbxo45, Pip5k1c, Arhgef9, Rock2, Prnp, Gap43, Sigmar1, Homer1, Nsg2, Rps18, Bnip3, Lrrc4, Map2, Syt1, Mapk1, Cdk5r1, Rps13, Arpc5, Ncs1, Rheb, Phb2, Cap2, Dnajc6, Sort1, Cabp1, Rpl30, Plppr4, Drd5, Arc, Adgra1, Rps14, Epha4, Rpl12, Rps25, Rps27, Rpl14, Gapdh, Slc1a1, Rpl23, Dvl1, Capzb, Ptk2b, Abhd17c, Camk2n1, Psd, Slitrk3, Mapk10, Ube2v1"
"CC"	"Up"	"GO:0019898"	"extrinsic component of membrane"	40	"40/1761"	"164/12950"	1.79360396670406	0.000132175621239643	0.00192560647403234	"Atp6v1e1, Gnaz, Cnksr2, Snap25, Olfm1, Atp2a2, Amph, Atp6v1g2, Ap2s1, Gnb1, Atp6v1b2, Snap29, Atp6v1d, Atp6v1c1, Ap2m1, Gng3, Gng2, Cltc, Snx10, Atp6v1h, Nucb1, Nptx2, Cdh10, Emc2, Gnaq, Jak2, Atp6v1a, Dnajc6, Cabp1, Ap2b1, Becn1, Cyth2, Gna11, Pik3ca, Cdh18, Jak1, Cadps, Cdh11, Trio, Pik3c3"
"CC"	"Up"	"GO:0098833"	"presynaptic endocytic zone"	9	"9/1761"	"17/12950"	3.8931756689047	0.000135027283240072	0.00192560647403234	"Amph, Ap2s1, Dnm1l, Ap2m1, Cltc, Clta, Pip5k1c, Dnajc6, Ap2b1"
"CC"	"Up"	"GO:0015935"	"small ribosomal subunit"	21	"21/1761"	"67/12950"	2.30491494825701	0.00013935763674722	0.00194507680225907	"Mrps18a, Mrps6, Mrps16, Rps15a, Mrps12, Mrpl42, Rps18, Rps29, Mrps11, Rps13, Rps21, Rps11, Mrps14, Eif2a, Mrps22, Rps14, Rps25, Rps27, Rps10, Mrps21, Mrps26"
"CC"	"Up"	"GO:0000502"	"proteasome complex"	19	"19/1761"	"58/12950"	2.40899567252149	0.00014925616094772	0.0019588752136654	"Rad23b, Psma4, Ubqln1, Psmb5, Prickle1, Psmb7, Psmd7, Sem1, Psmd6, Psmd8, Psmd14, Usp14, Psmd4, Psmb1, Psmc6, Psmd3, Psmd13, Psma5, Psmb4"
"CC"	"Up"	"GO:0000315"	"organellar large ribosomal subunit"	17	"17/1761"	"49/12950"	2.55131013223006	0.000149304513236692	0.0019588752136654	"Mpv17l2, Mrpl45, Mrps18a, Mrpl21, Mrpl12, Mrpl14, Mrpl49, Mrpl18, Mrpl15, Mrpl35, Mrpl42, Mrpl27, Mrpl48, Mrpl17, mrpl11, Mrpl23, Mrpl41"
"CC"	"Up"	"GO:0005762"	"mitochondrial large ribosomal subunit"	17	"17/1761"	"49/12950"	2.55131013223006	0.000149304513236692	0.0019588752136654	"Mpv17l2, Mrpl45, Mrps18a, Mrpl21, Mrpl12, Mrpl14, Mrpl49, Mrpl18, Mrpl15, Mrpl35, Mrpl42, Mrpl27, Mrpl48, Mrpl17, mrpl11, Mrpl23, Mrpl41"
"CC"	"Up"	"GO:0030427"	"site of polarized growth"	51	"51/1761"	"227/12950"	1.65216999752343	0.000165208527586706	0.00212503517837018	"Snca, Basp1, Wdr47, Calm1, Arpc3, Gria2, Cfl1, Calm2, Gpm6a, Stmn2, Elavl4, Fkbp4, Snap25, Olfm1, Hsp90ab1, Hsp90aa1, Trpv2, Thy1, Abi1, Fmr1, Stmn3, Sncb, Pak1, Lmtk2, Eno1, Arpc2, Nrxn1, Cnr1, Cdk5, Rac3, Tubb3, Rtn4r, Gap43, Sigmar1, Map2, Tshz3, Cdk5r1, Arpc5, Nefl, Ndrg2, LRRTM1, Cyth2, Orai2, Epha4, Trpc5, Pafah1b1, Dvl1, Kif5c, Ptk2b, Usp9x, Ighmbp2"
"CC"	"Up"	"GO:0042470"	"melanosome"	26	"26/1761"	"93/12950"	2.05589443925433	0.000197479054220921	0.00244426904847026	"Rab29, Hspa5, Pdia6, Hsp90b1, Hspa8, Pdia4, Hsp90ab1, Hsp90aa1, Trpv2, Ppib, Atp6v1b2, Rab2a, Sdcbp, Rab1a, Ran, Cct4, Sec22b, Cltc, Rab5a, Rab38, Ywhaz, Dnajc5, Tmem33, Erp29, Calu, Slc3a2"
"CC"	"Up"	"GO:0048770"	"pigment granule"	26	"26/1761"	"93/12950"	2.05589443925433	0.000197479054220921	0.00244426904847026	"Rab29, Hspa5, Pdia6, Hsp90b1, Hspa8, Pdia4, Hsp90ab1, Hsp90aa1, Trpv2, Ppib, Atp6v1b2, Rab2a, Sdcbp, Rab1a, Ran, Cct4, Sec22b, Cltc, Rab5a, Rab38, Ywhaz, Dnajc5, Tmem33, Erp29, Calu, Slc3a2"
"CC"	"Up"	"GO:1904115"	"axon cytoplasm"	21	"21/1761"	"69/12950"	2.23810581932203	0.000221177809257852	0.00268690079394724	"Ap3s1, Dynll1, Arl8b, Hsbp1, Agtpbp1, Sybu, Fmr1, Uchl1, Fbxw11, Bloc1s4, Actr10, Rangap1, Bloc1s2, Ap3s2, Dync1i1, Nefl, Sod1, Ap3m2, Pafah1b1, Bloc1s1, Kif5c"
"CC"	"Up"	"GO:0031312"	"extrinsic component of organelle membrane"	14	"14/1761"	"38/12950"	2.70928599181087	0.000276614698471154	0.00329925894903777	"Atp6v1e1, Amph, Atp6v1g2, Atp6v1b2, Snap29, Atp6v1d, Atp6v1c1, Cltc, Snx10, Atp6v1h, Nucb1, Emc2, Atp6v1a, Cadps"
"CC"	"Up"	"GO:0031083"	"BLOC-1 complex"	8	"8/1761"	"15/12950"	3.92201400719288	0.000303817702497631	0.00355900737211511	"Snap25, Snap47, Kxd1, Bloc1s4, Bloc1s2, Washc4, Bloc1s1, Stx12"
"CC"	"Up"	"GO:0005758"	"mitochondrial intermembrane space"	20	"20/1761"	"66/12950"	2.22841704954141	0.000330215608828212	0.00380037612967205	"Sdhaf3, Micu1, Arl2bp, Golph3, Cycs, Ciapin1, Stoml2, Ndufs5, Rexo2, Coa4, Prelid3b, Them4, Chchd4, Ndufb7, Micu2, Ndufa8, Immt, Bloc1s1, Akt1, Timm8a1"
"CC"	"Up"	"GO:0031970"	"organelle envelope lumen"	22	"22/1761"	"76/12950"	2.1287247078514	0.000349894615342808	0.00392510914421125	"Sdhaf3, Cacybp, Micu1, Arl2bp, Tubb5, Golph3, Cycs, Ciapin1, Stoml2, Ndufs5, Rexo2, Coa4, Prelid3b, Them4, Chchd4, Ndufb7, Micu2, Ndufa8, Immt, Bloc1s1, Akt1, Timm8a1"
"CC"	"Up"	"GO:1905369"	"endopeptidase complex"	23	"23/1761"	"81/12950"	2.0881093093851	0.000353020487055585	0.00392510914421125	"Rad23b, Psma4, Ubqln1, Psmb5, Prickle1, Psmb7, Psmd7, Sem1, Psmd6, Psmd8, Spcs3, Psmd14, Usp14, Psmd4, Psmb1, Psmc6, Psmd3, Psmd13, Psma5, Capn2, Sec11a, Psmb4, Spcs2"
"CC"	"Up"	"GO:0098850"	"extrinsic component of synaptic vesicle membrane"	10	"10/1761"	"23/12950"	3.19729402760289	0.000444911645067344	0.00471580613874897	"Atp6v1e1, Amph, Atp6v1g2, Atp6v1b2, Snap29, Atp6v1d, Atp6v1c1, Cltc, Atp6v1h, Atp6v1a"
"CC"	"Up"	"GO:0008287"	"protein serine/threonine phosphatase complex"	15	"15/1761"	"44/12950"	2.50696918073409	0.000449115019829711	0.00471580613874897	"Ppp3cb, Wdr82, Ppp2r2c, Ppp2cb, Ier5, Ppp4r2, Ppp1r3g, Ppp1cc, Ppp2r2b, Ppp1r12a, Ppp1cb, Ppp2r5c, Ppp2ca, Ppp1r3d, Ppp2r5b"
"CC"	"Up"	"GO:1903293"	"phosphatase complex"	15	"15/1761"	"44/12950"	2.50696918073409	0.000449115019829711	0.00471580613874897	"Ppp3cb, Wdr82, Ppp2r2c, Ppp2cb, Ier5, Ppp4r2, Ppp1r3g, Ppp1cc, Ppp2r2b, Ppp1r12a, Ppp1cb, Ppp2r5c, Ppp2ca, Ppp1r3d, Ppp2r5b"
"CC"	"Up"	"GO:0030141"	"secretory granule"	63	"63/1761"	"307/12950"	1.50908112247446	0.000452889918812782	0.00471580613874897	"Cck, Snca, Slc2a3, Stx1a, Vps13a, Serpini1, Dynll1, Rab6a, Calr, Skil, Rab12, Bdnf, Sv2b, Cct6a, Scg3, Npy1r, Rab2a, Atp2c1, Lyzl4, Stxbp5l, Stx7, Syt4, Hilpda, Dld, Hspd1, Arpc2, Vamp7, Pcsk1, Adcyap1, Scg5, Tcp1, Rab14, Rab3a, Knl1, Snx10, Dmxl2, Rab5a, Syt1, Cacna2d1, Cpe, Ncs1, Cdc42, Osbp2, Atp6v1a, Cabp1, Dnajc5, Ppfia3, Sod1, Vdac2, Arc, Sri, Slirp, Rab26, Ift20, Nppc, Dvl1, Moxd1, Rnpep, Tgfb3, Crhbp, Cadps, Fam220a, Anxa11"
"CC"	"Up"	"GO:0005635"	"nuclear envelope"	82	"82/1761"	"425/12950"	1.4188462437786	0.000547487474783915	0.00560223304940786	"Snca, Kpna4, Lrrc59, Stx1a, Rap1gap2, Elavl4, Calr, Dctn5, Rasa1, Tnks2, C12h12orf43, Trappc2, Ptgs2, Hsd11b1, Ipo7, Cacybp, Trim27, Atp5mf, Chmp1a, Xpo1, Zc3hc1, Mtmr6, Shisa5, Rbm15b, Pak1, Tubb5, Sdcbp, Vapa, Chmp5, Ran, Rb1cc1, Tmem97, Eno1, Nrxn1, Akirin1, Rogdi, Prickle1, Fbxw11, Mgst3, Rangap1, Tmem38a, Pum2, Hacd3, Chmp3, Prnp, Ranbp2, Sigmar1, Bnip3l, Htatip2, Rnf6, Klhdc2, Clip1, Bnip3, Plpp7, Sumo1, Gnaq, Tmpo, Wtap, Chmp6, Cetn3, Sort1, Tnpo3, Nutf2, Tmem33, Ipo5, Mrps14, Cept1, Gpx4, Mlip, Nup58, Gapdh, Ei24, Senp2, Pafah1b1, Chmp2a, Cetn2, Yeats4, Taf3, Cbx3, Lypla1, Nup50, Anxa11"
"CC"	"Up"	"GO:0030665"	"clathrin-coated vesicle membrane"	17	"17/1761"	"54/12950"	2.31507771257913	0.000555099311298035	0.00560223304940786	"Atp6ap2, Atp6v1e1, Atp6v0e2, Ap2s1, Atp6v1b2, Atp6v1d, Atp6v1c1, Ap2m1, Atp6ap1, Cltc, Clta, Necap1, Atp6v1a, Epn2, Ap2b1, Arc, Ap1s3"
"CC"	"Up"	"GO:0043195"	"terminal bouton"	28	"28/1761"	"110/12950"	1.87187032161478	0.000620923130053094	0.00603915212904993	"Cck, Snca, Gria2, Snap25, Hspa8, Syp, Amph, Bdnf, Sv2b, Fmr1, Snap29, Sncb, Ap2m1, Stx7, Kcnc2, Adcyap1, Cltc, Septin5, Rab3a, Prnp, Rab5a, Blvrb, Syt1, Dnajc5, Prss12, Ppp2ca, Cplx3, Rpl26"
"CC"	"Up"	"GO:0090533"	"cation-transporting ATPase complex"	12	"12/1761"	"32/12950"	2.7576660988075	0.000622423489278872	0.00603915212904993	"Atp6ap2, Atp6v1e1, Atp6v0e2, Atp2a2, Atp6v1g2, Atp6v1b2, Atp6v0d1, Atp6v1d, Atp6v1c1, Atp6ap1, Atp6v1h, Atp6v1a"
"CC"	"Up"	"GO:0005838"	"proteasome regulatory particle"	9	"9/1761"	"20/12950"	3.309199318569	0.000635215696500679	0.00603915212904993	"Psmd7, Sem1, Psmd6, Psmd8, Psmd14, Psmd4, Psmc6, Psmd3, Psmd13"
"CC"	"Up"	"GO:0031082"	"BLOC complex"	9	"9/1761"	"20/12950"	3.309199318569	0.000635215696500679	0.00603915212904993	"Snap25, Snap47, Hps3, Kxd1, Bloc1s4, Bloc1s2, Washc4, Bloc1s1, Stx12"
"CC"	"Up"	"GO:0005759"	"mitochondrial matrix"	62	"62/1761"	"307/12950"	1.48512745386375	0.000770530852008109	0.00722097484167599	"Snca, Gls, Lrrc59, Mpv17l2, Sdhaf3, Mrpl45, Mrps18a, Mrpl21, Sdhaf1, Angel2, Hspe1, Mrps6, Dlat, Chchd1, Acot13, Mrpl12, Mrps16, Dld, Hspd1, Cps1, Mrpl14, Mrpl49, Mrps12, Mrpl18, Mrpl15, Mrpl35, Rexo2, Mrpl42, Gls2, Glrx2, Hadhb, Pdha1, Trub2, Mrps11, Grpel1, Mrpl27, Pam16, Mrpl48, Mmut, Acot9, Mrpl17, Oat, Mrps14, Tfam, Hagh, Glrx5, Vdac2, Ndufa10l1, Mrps22, mrpl11, Mrpl23, Ak4, Mrps21, Tufm, Fh, Atp5f1b, Twnk, Bloc1s1, Cbr4, Slc25a5, Mrpl41, Mrps26"
"CC"	"Up"	"GO:0005832"	"chaperonin-containing T-complex"	6	"6/1761"	"10/12950"	4.41226575809199	0.00080588719190417	0.00744594363224135	"Cct6a, Cct4, Tcp1, Cct3, Cct7, Cct8"
"CC"	"Up"	"GO:0098533"	"ATPase dependent transmembrane transport complex"	12	"12/1761"	"34/12950"	2.59545044593647	0.00116429167433092	0.0106079908105706	"Atp6ap2, Atp6v1e1, Atp6v0e2, Atp2a2, Atp6v1g2, Atp6v1b2, Atp6v0d1, Atp6v1d, Atp6v1c1, Atp6ap1, Atp6v1h, Atp6v1a"
"CC"	"Up"	"GO:0008180"	"COP9 signalosome"	11	"11/1761"	"30/12950"	2.69638462994511	0.00129619059234381	0.0116479592955828	"Hspa5, Basp1, Dynll1, Hsp90ab1, Cops7a, Cops5, Cops8, Cops3, Gps1, Grb2, Cops2"
"CC"	"Up"	"GO:0031045"	"dense core granule"	16	"16/1761"	"53/12950"	2.22000792859974	0.00132471967927762	0.0117125196306584	"Cck, Vps13a, Bdnf, Npy1r, Stxbp5l, Syt4, Adcyap1, Dmxl2, Syt1, Cacna2d1, Cpe, Ncs1, Sod1, Dvl1, Crhbp, Cadps"
"CC"	"Up"	"GO:0030662"	"coated vesicle membrane"	25	"25/1761"	"99/12950"	1.85701420795118	0.00133908379923686	0.0117125196306584	"Atp6ap2, Atp6v1e1, Atp6v0e2, Ap2s1, Atp6v1b2, Atp6v1d, Atp6v1c1, Ap2m1, Sec22b, Atp6ap1, Cltc, Klhl12, Clta, Necap1, Sec23a, Atp6v1a, Epn2, Ap2b1, Copb1, Arc, Sar1b, Tmed7, Ap1s3, Cope, Tepsin"
"CC"	"Up"	"GO:0000314"	"organellar small ribosomal subunit"	10	"10/1761"	"27/12950"	2.72362083832839	0.0019607500670905	0.0167045720001477	"Mrps18a, Mrps6, Mrps16, Mrps12, Mrpl42, Mrps11, Mrps14, Mrps22, Mrps21, Mrps26"
"CC"	"Up"	"GO:0005763"	"mitochondrial small ribosomal subunit"	10	"10/1761"	"27/12950"	2.72362083832839	0.0019607500670905	0.0167045720001477	"Mrps18a, Mrps6, Mrps16, Mrps12, Mrpl42, Mrps11, Mrps14, Mrps22, Mrps21, Mrps26"
"CC"	"Up"	"GO:0005828"	"kinetochore microtubule"	7	"7/1761"	"15/12950"	3.43176225629377	0.00201146399164088	0.0169169279296976	"Chmp1a, Chmp5, Rab11a, Chmp3, Chmp6, Chmp2a, Bbln"
"CC"	"Up"	"GO:0022624"	"proteasome accessory complex"	9	"9/1761"	"23/12950"	2.8775646248426	0.0021086839621093	0.0175100845461228	"Psmd7, Sem1, Psmd6, Psmd8, Psmd14, Psmd4, Psmc6, Psmd3, Psmd13"
"CC"	"Up"	"GO:0044232"	"organelle membrane contact site"	14	"14/1761"	"46/12950"	2.23810581932203	0.00239058849965558	0.0196028256971758	"Vps13a, Ckmt1, Acsl4, Micu1, Saraf, Tomm40, Micos13, Rab38, Tmem41b, Atg5, Osbpl1a, Tmx2, Rmdn3, Bcap31"
"CC"	"Up"	"GO:0043679"	"axon terminus"	44	"44/1761"	"212/12950"	1.52625545091232	0.00244462770708456	0.0197984663684873	"Cck, Snca, Calm1, Gria2, Calm2, Snap25, Hspa8, Syp, Amph, Bdnf, Sv2b, Fmr1, Srsf10, Snap29, Atp6v0d1, Sncb, Kcnip3, Ap2m1, Stx7, Arpc2, Kcnc2, Pcsk1, Adcyap1, Fkbp1a, Cltc, Septin5, Rab3a, Kcna2, Prnp, Rab5a, Blvrb, Syt1, Ncs1, Dnajc5, Sri, Epha4, Actg1, Slc1a1, Prss12, Ppp2ca, Crhbp, Cplx3, Rpl26, Pebp1"
"CC"	"Up"	"GO:0034703"	"cation channel complex"	37	"37/1761"	"172/12950"	1.58191698691283	0.00275570738618849	0.022045659089508	"Calm1, Stx1a, Calm2, Kcnj3, Snap25, Scn3b, Atp5mc2, Atp5mg, Kcnmb4, Atp5mk, Atp5me, Micu1, Atp5mf, Kcns2, Kcnip3, Atp5f1d, Atp5pd, Fkbp1b, Kcnc2, Scn2a, Fkbp1a, Atp5po, Atp5pb, Kcna2, Atp5mc3, Kcnv1, Amigo1, Cacna2d1, Cacnb3, Sumo1, Atp5pf, Micu2, Smdt1, Trpc5, Atp5f1b, Taf3, Dmac2l"
"CC"	"Up"	"GO:0031201"	"SNARE complex"	13	"13/1761"	"42/12950"	2.27616884346016	0.00286489138006549	0.0226429969316019	"Stx1a, Ykt6, Snap25, Snap29, Snap47, Stxbp5l, Stx7, Napg, Napb, Vamp7, Sec22b, Cplx3, Stx12"
"CC"	"Up"	"GO:0005774"	"vacuolar membrane"	56	"56/1761"	"287/12950"	1.43488317336325	0.00301192049645689	0.0235216648294728	"Atp6ap2, Vps13a, Atp6v1e1, Slc30a4, Arl8b, Hspa8, Rab12, Pip4p2, Vopp1, Atp6v0e2, Mmd, Hsp90ab1, Hsp90aa1, Atp6v1g2, Map1lc3a, Atp6v1b2, Snap29, Atg12, Atp6v0d1, Rab2a, Chmp1a, Atp6v1c1, Chmp5, Ostm1, Stx7, Gpr155, Rb1cc1, Kxd1, Vamp7, Bloc1s2, Chmp3, Trim23, Vps4a, Atp6v1h, Tmem106b, Tmem9b, Slc30a3, Atg4b, Rragc, Hpse, Rheb, Atp6v1a, Chmp6, Sort1, Lamtor4, Vps41, Itm2c, Hgsnat, Sar1b, Lamtor3, Chmp2a, Bloc1s1, Lamtor5, Gabarapl1, RT1-DMa, Slc3a2"
"CC"	"Up"	"GO:0043204"	"perikaryon"	38	"38/1761"	"179/12950"	1.56113686040499	0.00310204488045242	0.0239404875479622	"Cck, Slc2a3, Gria2, Serpini1, Elavl4, Olfm1, Hspa8, Ckmt1, Bdnf, Pcmt1, Mapk8, Fmr1, Glrb, Itga8, Rtn4rl1, Ddn, Arpc2, Rogdi, Cdk5, Map2k4, Kcnc2, Pcsk1, Nell2, Adcyap1, Tmem100, Kcna2, Rtn4r, Gap43, Amigo1, Mapk1, Cdk5r1, Cpe, Cryab, Gabbr2, Epha4, Slc1a1, Crhbp, Mapk10"
